"vis","arrival","participant","distribution","scenario","trial","mu","sigma","nu","tau","mode","duration","response","payoff","expected_payoff","optimal_payoff","expected_over_optimal"
"interval",TRUE,"p407","d125","s4",14,23.93555256,0.04741223563,-2.069631864,1.598661928,9,12.195775,25,452,222.7356712,422.7356712,0.526891119852107
"interval",TRUE,"p407","d122","s4",15,23.54441525,0.04575663095,-4.652468737,1.583618354,8,11.596297,25,438,227.8170768,427.8170768,0.532510479721926
"interval",TRUE,"p407","d112","s4",16,27.66510708,0.06479750188,-6.683342445,1.737178703,12,17.19064,25,410,172.4411268,372.4411268,0.463002376460429
"interval",TRUE,"p407","d040","s4",17,23.11982481,0.04399510928,1.773844046,1.56716706,8,13.479421,25,340,234.7286674,434.7286674,0.539942923027947
"interval",TRUE,"p407","d134","s4",18,31.55883877,0.08608533695,-4.936221578,1.873533069,16,26.31938,25,242,130.6390729,449.9352479,0.290350830502248
"interval",TRUE,"p407","d085","s4",19,36.8308164,0.1201325248,-7.50936447,2.047199455,20,25.111716,25,1026,119.392644,701.575635,0.170177865427154
"interval",TRUE,"p407","d016","s4",20,33.13339136,0.09561900497,-7.208987472,1.926615443,17,9.590044,15,-42,590.6877331,590.6877331,1
"interval",TRUE,"p407","d124","s4",21,35.90296668,0.1136988217,-6.579258419,2.017443978,19,11.227017,15,714,682.4854399,682.4854399,1
"interval",TRUE,"p407","d024","s4",22,25.54150761,0.05454209886,-1.997940342,1.659359735,10,19.232795,25,452,200.8649608,400.8649608,0.501078868053563
"interval",TRUE,"p407","d061","s4",23,37.20177385,0.1227579597,-7.139004172,2.059006236,20,13.811033,25,256,124.8140724,698.9878912,0.178563997991043
"interval",TRUE,"p407","d150","s4",24,23.39813767,0.04514557187,1.204224254,1.57796503,8,10.907722,25,480,230.4504549,430.4504549,0.535370452689002
"interval",TRUE,"p407","d092","s4",25,30.5122662,0.08004472887,-2.186624671,1.837624011,15,8.820639,15,-84,353.3975589,353.3975589,1
"interval",TRUE,"p407","d034","s4",26,23.25280674,0.04454282958,0.8127222917,1.572333357,8,7.939219,25,396,232.1379065,432.1379065,0.537184780618175
"interval",TRUE,"p407","d144","s4",27,28.40116397,0.06857395719,-5.911360926,1.763552485,13,31.36935,15,812,146.3750998,363.21097,0.403002970422397
"interval",TRUE,"p407","d004","s4",28,21.6800549,0.03829699242,0.1246824294,1.510398089,7,8.632508,25,452,253.3894503,453.3894503,0.558878134752224
"interval",TRUE,"p407","d095","s4",29,20.72057923,0.03473410911,1.01602908,1.471670878,6,13.262799,25,508,266.9666646,466.9666646,0.571703902737215
"interval",TRUE,"p407","d076","s4",30,28.42601847,0.06870348135,-3.714685484,1.764437934,13,73.862894,15,-28,156.6647274,363.1598513,0.431393301983104
"interval",TRUE,"p407","d012","s4",31,31.96603578,0.08849939766,-3.133107441,1.88736694,16,11.123678,25,354,128.7115809,488.9939527,0.263217121989574
"interval",TRUE,"p407","d057","s4",32,22.30967592,0.04073668239,0.8250353948,1.535415266,7,8.093643,25,186,245.052421,445.052421,0.550614735336986
"interval",TRUE,"p407","d148","s4",33,27.24159285,0.06267652567,-3.931413007,1.721868108,12,15.758962,15,-70,108.3594423,377.8590243,0.286772143395915
"interval",TRUE,"p407","d123","s4",34,27.90904069,0.06603633153,-8.187980639,1.745951896,12,14.444372,25,382,169.7256924,369.7256924,0.45905842057732
"interval",TRUE,"p407","d020","s4",35,32.77233029,0.09338534855,-6.268149476,1.914539821,17,11.427792,25,998,121.2143184,558.8708764,0.216891456539674
"interval",TRUE,"p407","d140","s4",36,31.32928608,0.08474021262,-4.835446645,1.865700849,16,28.313866,15,840,426.6601376,426.6601376,1
"interval",TRUE,"p407","d096","s4",37,35.08765613,0.1082019695,-6.363171817,1.991025931,19,33.745712,15,784,665.2334035,665.2334035,1
"interval",TRUE,"p407","d131","s4",38,33.96145457,0.1008488419,-3.006074973,1.95409996,18,11.884919,15,-266,595.8481363,595.8481363,1
"interval",TRUE,"p407","d143","s4",39,31.96362308,0.08848498847,-2.233680531,1.887285194,16,14.462878,15,826,488.7667051,488.7667051,1
"text60",FALSE,"p247","d087","s4",0,32.42270138,0.09124938457,-3.686745815,1.902792393,17,21.405984,15,784,523.8336729,523.8336729,1
"text60",FALSE,"p247","d057","s4",1,22.30967592,0.04073668239,0.8250353948,1.535415266,7,14.110505,15,168,111.0062424,445.052421,0.249422848100853
"text60",FALSE,"p247","d150","s4",2,23.39813767,0.04514557187,1.204224254,1.57796503,8,14.293316,25,410,230.4504549,430.4504549,0.535370452689002
"text60",FALSE,"p247","d010","s4",3,27.20184748,0.06247942182,-4.999434442,1.720426072,12,7.096316,15,70,105.5822753,378.2377058,0.279142649400027
"text60",FALSE,"p247","d131","s4",4,33.96145457,0.1008488419,-3.006074973,1.95409996,18,6.181854,25,270,121.9086818,595.8481363,0.204596900406551
"text60",FALSE,"p247","d123","s4",5,27.90904069,0.06603633153,-8.187980639,1.745951896,12,5.214179,25,396,169.7256924,369.7256924,0.45905842057732
"text60",FALSE,"p247","d040","s4",6,23.11982481,0.04399510928,1.773844046,1.56716706,8,9.69854,25,802,234.7286674,434.7286674,0.539942923027947
"text60",FALSE,"p247","d148","s4",7,27.24159285,0.06267652567,-3.931413007,1.721868108,12,8.074107,15,-238,108.3594423,377.8590243,0.286772143395915
"text60",FALSE,"p247","d143","s4",8,31.96362308,0.08848498847,-2.233680531,1.887285194,16,13.320304,25,214,129.2008613,488.7667051,0.2643405533803
"text60",FALSE,"p247","d024","s4",9,25.54150761,0.05454209886,-1.997940342,1.659359735,10,20.886895,15,84,89.42534485,400.8649608,0.223080971386312
"text60",FALSE,"p247","d002","s4",10,35.61497086,0.1117404501,-11.36727582,2.008141706,19,8.557957,25,396,100.8665027,727.752687,0.138599972905356
"text60",FALSE,"p247","d112","s4",11,27.66510708,0.06479750188,-6.683342445,1.737178703,12,7.553203,25,228,172.4411268,372.4411268,0.463002376460429
"text60",FALSE,"p247","d092","s4",12,30.5122662,0.08004472887,-2.186624671,1.837624011,15,7.616755,15,812,353.3975589,353.3975589,1
"text60",FALSE,"p247","d125","s4",13,23.93555256,0.04741223563,-2.069631864,1.598661928,9,10.391155,25,396,222.7356712,422.7356712,0.526891119852107
"text60",FALSE,"p247","d076","s4",14,28.42601847,0.06870348135,-3.714685484,1.764437934,13,6.523181,25,396,163.1598513,363.1598513,0.449278329407665
"text60",FALSE,"p247","d012","s4",15,31.96603578,0.08849939766,-3.133107441,1.88736694,16,10.389566,25,522,128.7115809,488.9939527,0.263217121989574
"text60",FALSE,"p247","d016","s4",16,33.13339136,0.09561900497,-7.208987472,1.926615443,17,10.759939,25,354,118.038298,590.6877331,0.1998319778549
"text60",FALSE,"p247","d095","s4",17,20.72057923,0.03473410911,1.01602908,1.471670878,6,8.514763,15,126,130.4617134,466.9666646,0.27938121345718
"text60",FALSE,"p247","d140","s4",18,31.32928608,0.08474021262,-4.835446645,1.865700849,16,23.881098,25,298,132.5608001,426.6601376,0.310694129631294
"text60",FALSE,"p247","d144","s4",19,28.40116397,0.06857395719,-5.911360926,1.763552485,13,9.775183,15,840,146.3750998,363.21097,0.403002970422397
"text60",FALSE,"p247","d107","s4",20,34.59131979,0.1049271069,-2.555503968,1.974815232,19,13.457423,15,798,608.0888088,608.0888088,1
"text60",FALSE,"p247","d061","s4",21,37.20177385,0.1227579597,-7.139004172,2.059006236,20,7.140659,15,742,698.9878912,698.9878912,1
"text60",FALSE,"p247","d034","s4",22,23.25280674,0.04454282958,0.8127222917,1.572333357,8,10.490917,25,438,232.1379065,432.1379065,0.537184780618175
"text60",FALSE,"p247","d124","s4",23,35.90296668,0.1136988217,-6.579258419,2.017443978,19,5.420127,25,256,117.2251637,682.4854399,0.171762145896001
"text60",FALSE,"p247","d085","s4",24,36.8308164,0.1201325248,-7.50936447,2.047199455,20,11.505806,25,242,119.392644,701.575635,0.170177865427154
"text60",FALSE,"p247","d134","s4",25,31.55883877,0.08608533695,-4.936221578,1.873533069,16,15.798346,15,-42,449.9352479,449.9352479,1
"text60",FALSE,"p247","d122","s4",26,23.54441525,0.04575663095,-4.652468737,1.583618354,8,7.600737,25,410,227.8170768,427.8170768,0.532510479721926
"text60",FALSE,"p247","d096","s4",27,35.08765613,0.1082019695,-6.363171817,1.991025931,19,17.738999,15,14,665.2334035,665.2334035,1
"text60",FALSE,"p247","d004","s4",28,21.6800549,0.03829699242,0.1246824294,1.510398089,7,7.616552,25,466,253.3894503,453.3894503,0.558878134752224
"text60",FALSE,"p247","d020","s4",29,32.77233029,0.09338534855,-6.268149476,1.914539821,17,8.336535,25,242,121.2143184,558.8708764,0.216891456539674
"text60",FALSE,"p247","d087","s4",30,32.42270138,0.09124938457,-3.686745815,1.902792393,17,6.890437,25,298,125.598685,523.8336729,0.239768253737245
"text60",FALSE,"p247","d057","s4",31,22.30967592,0.04073668239,0.8250353948,1.535415266,7,6.163796,25,438,245.052421,445.052421,0.550614735336986
"text60",FALSE,"p247","d150","s4",32,23.39813767,0.04514557187,1.204224254,1.57796503,8,11.587755,25,382,230.4504549,430.4504549,0.535370452689002
"text60",FALSE,"p247","d010","s4",33,27.20184748,0.06247942182,-4.999434442,1.720426072,12,9.918813,25,-108,178.2377058,378.2377058,0.471231987363646
"text60",FALSE,"p247","d131","s4",34,33.96145457,0.1008488419,-3.006074973,1.95409996,18,12.791825,15,742,595.8481363,595.8481363,1
"text60",FALSE,"p247","d123","s4",35,27.90904069,0.06603633153,-8.187980639,1.745951896,12,8.1231,25,466,169.7256924,369.7256924,0.45905842057732
"text60",FALSE,"p247","d040","s4",36,23.11982481,0.04399510928,1.773844046,1.56716706,8,20.522049,25,242,234.7286674,434.7286674,0.539942923027947
"text60",FALSE,"p247","d148","s4",37,27.24159285,0.06267652567,-3.931413007,1.721868108,12,12.085765,15,14,108.3594423,377.8590243,0.286772143395915
"text60",FALSE,"p247","d143","s4",38,31.96362308,0.08848498847,-2.233680531,1.887285194,16,10.875268,25,1012,129.2008613,488.7667051,0.2643405533803
"text60",FALSE,"p247","d024","s4",39,25.54150761,0.05454209886,-1.997940342,1.659359735,10,4.823811,25,424,200.8649608,400.8649608,0.501078868053563
"pdf",TRUE,"p256","d064","s3",0,26.2962516,0.05807850447,-5.253670735,1.687322213,11,59.59696,5,2046,1953.608049,1972.16795,0.990589086999411
"pdf",TRUE,"p256","d083","s3",1,21.96648111,0.03939683264,1.5623572,1.521816728,7,24.354469,2,1971,1926.490408,1935.484054,0.995353283339424
"pdf",TRUE,"p256","d126","s3",2,22.76718228,0.04256024589,1.013582905,1.553405357,8,23.655205,2,1971,1915.393356,1933.092625,0.990844065736374
"pdf",TRUE,"p256","d014","s3",3,24.20321219,0.04856339496,-5.781616483,1.608896099,9,28.636662,3,2047,1946.030689,1974.781776,0.985440878911574
"pdf",TRUE,"p256","d063","s3",4,33.02583923,0.09495068585,-2.099230295,1.923024272,17,32.069375,9,1925,1910.076417,1925.082926,0.992204746716454
"pdf",TRUE,"p256","d077","s3",5,31.06900768,0.08322878199,-7.353199691,1.856790637,15,18.455163,7,1960,1933.95856,1984.612655,0.974476583693859
"pdf",TRUE,"p256","d005","s3",6,30.5953308,0.08051555526,-3.729282578,1.840493031,15,24.492434,7,1943,1924.941609,1953.690745,0.985284704821591
"pdf",TRUE,"p256","d007","s3",7,26.87552804,0.06087373354,-8.041466992,1.70855246,11,24.680616,7,2028,1987.106684,1987.106684,1
"pdf",TRUE,"p256","d067","s3",8,24.73388004,0.05088957365,-4.638728117,1.629045038,10,18.12454,4,1953,1953.681364,1967.857475,0.99279616985473
"pdf",TRUE,"p256","d011","s3",9,29.81992863,0.07617797814,-6.171471516,1.813580113,14,55.939696,7,2045,1947.600481,1975.654759,0.985800009909525
"pdf",TRUE,"p256","d051","s3",10,33.55862138,0.09828598937,-4.807216683,1.9407655,18,34.689968,9,2010,1926.11932,1956.655179,0.98439384755795
"pdf",TRUE,"p256","d060","s3",11,34.43021452,0.1038757225,-7.673985978,1.969532142,18,20.018349,10,1984,1949.657241,1987.309099,0.981053849137537
"pdf",TRUE,"p256","d028","s3",12,25.23106779,0.05312205266,-2.611692883,1.647756249,10,19.154976,4,2004,1938.721404,1956.265865,0.991031658163703
"pdf",TRUE,"p256","d139","s3",13,21.37567192,0.03714648979,2.912239313,1.498192897,6,23.519586,1,1912,1924.487536,1941.57464,0.991199357651272
"pdf",TRUE,"p256","d119","s3",14,32.12164818,0.08943140758,-10.23243075,1.89263377,16,15.456964,9,1976,1971.953262,2008.216034,0.981942793312047
"pdf",TRUE,"p256","d090","s3",15,33.06869388,0.09521667937,-7.814393041,1.924455787,17,19.476023,10,1831,1968.999523,1989.946178,0.989473758018394
"pdf",TRUE,"p256","d147","s3",16,23.53262225,0.0457072036,-5.879481893,1.583163135,8,26.794404,2,1937,1935.345904,1975.045066,0.979899617136129
"pdf",TRUE,"p256","d068","s3",17,28.66891662,0.06997620111,-2.15136236,1.773073951,13,27.516106,5,1893,1906.815363,1944.593162,0.98057290350587
"pdf",TRUE,"p256","d065","s3",18,28.21729628,0.06761983934,-0.3461938899,1.756991857,13,36.227146,6,1986,1911.293329,1924.416922,0.993180483475295
"pdf",TRUE,"p256","d001","s3",19,24.69325777,0.05070944167,-1.711637833,1.627509204,10,23.45542,3,1894,1923.744688,1949.348718,0.986865341350382
"pdf",TRUE,"p256","d106","s3",20,30.73841958,0.08133008529,-2.877003879,1.845427493,15,25.418005,6,1969,1899.428509,1944.729102,0.976705962309397
"pdf",TRUE,"p256","d008","s3",21,35.59681665,0.1116176129,-11.27908286,2.007554253,19,26.822939,11,1924,1967.994003,2020.856349,0.973841611242601
"pdf",TRUE,"p256","d027","s3",22,31.40850684,0.08520314336,-4.392339465,1.868406575,16,27.776666,6,1782,1896.144802,1958.032929,0.968392703675516
"pdf",TRUE,"p256","d101","s3",23,22.50181685,0.04149731517,1.809113219,1.542989612,8,20.505904,2,1937,1920.964103,1934.506951,0.992999328333765
"pdf",TRUE,"p256","d003","s3",24,35.5058922,0.1110034792,-6.965176752,2.004610098,19,28.624037,11,2094,1949.466843,1975.83375,0.986655300831864
"pdf",TRUE,"p256","d080","s3",25,24.3081905,0.04901893584,-6.040662041,1.612896845,9,26.82185,3,1996,1945.190848,1975.55503,0.984630050016881
"pdf",TRUE,"p256","d099","s3",26,34.09343189,0.1016961912,-2.273461659,1.958453955,18,22.535406,9,1891,1896.938009,1920.22977,0.98787032605999
"pdf",TRUE,"p256","d013","s3",27,29.76194667,0.07585880246,-4.883384214,1.811555741,14,44.687026,7,2011,1942.352705,1966.055942,0.987943762690757
"pdf",TRUE,"p256","d036","s3",28,36.11904105,0.1151801181,-3.047447742,2.024402322,20,16.719021,10,1916,1889.147504,1916.901227,0.98552156855602
"pdf",TRUE,"p256","d103","s3",29,23.6703322,0.04628616695,-0.4979821305,1.588472804,9,26.099576,2,1954,1910.64035,1939.178635,0.985283313004322
"pdf",TRUE,"p256","d064","s3",30,26.2962516,0.05807850447,-5.253670735,1.687322213,11,27.337631,4,1970,1934.571999,1972.16795,0.980936739692986
"pdf",TRUE,"p256","d083","s3",31,21.96648111,0.03939683264,1.5623572,1.521816728,7,21.618997,1,1946,1911.196547,1935.484054,0.987451455903341
"pdf",TRUE,"p256","d126","s3",32,22.76718228,0.04256024589,1.013582905,1.553405357,8,27.327223,2,1971,1915.393356,1933.092625,0.990844065736374
"pdf",TRUE,"p256","d014","s3",33,24.20321219,0.04856339496,-5.781616483,1.608896099,9,23.902729,2,1886,1924.789468,1974.781776,0.974684641813304
"pdf",TRUE,"p256","d063","s3",34,33.02583923,0.09495068585,-2.099230295,1.923024272,17,46.697278,8,1968,1895.459554,1925.082926,0.984611898220119
"pdf",TRUE,"p256","d077","s3",35,31.06900768,0.08322878199,-7.353199691,1.856790637,15,20.340745,8,1985,1955.143684,1984.612655,0.985151273259416
"pdf",TRUE,"p256","d005","s3",36,30.5953308,0.08051555526,-3.729282578,1.840493031,15,44.362327,8,2002,1940.860133,1953.690745,0.993432628970149
"pdf",TRUE,"p256","d007","s3",37,26.87552804,0.06087373354,-8.041466992,1.70855246,11,14.326304,5,1978,1954.648706,1987.106684,0.983665709414925
"pdf",TRUE,"p256","d067","s3",38,24.73388004,0.05088957365,-4.638728117,1.629045038,10,32.257201,4,1953,1953.681364,1967.857475,0.99279616985473
"pdf",TRUE,"p256","d011","s3",39,29.81992863,0.07617797814,-6.171471516,1.813580113,14,20.142397,9,1942,1975.654759,1975.654759,1
"pdf",TRUE,"p256","d064","s3",0,26.2962516,0.05807850447,-5.253670735,1.687322213,11,59.59696,5,2046,1953.608049,1972.16795,0.990589086999411
"pdf",TRUE,"p256","d083","s3",1,21.96648111,0.03939683264,1.5623572,1.521816728,7,24.354469,2,1971,1926.490408,1935.484054,0.995353283339424
"pdf",TRUE,"p256","d126","s3",2,22.76718228,0.04256024589,1.013582905,1.553405357,8,23.655205,2,1971,1915.393356,1933.092625,0.990844065736374
"pdf",TRUE,"p256","d014","s3",3,24.20321219,0.04856339496,-5.781616483,1.608896099,9,28.636662,3,2047,1946.030689,1974.781776,0.985440878911574
"pdf",TRUE,"p256","d063","s3",4,33.02583923,0.09495068585,-2.099230295,1.923024272,17,32.069375,9,1925,1910.076417,1925.082926,0.992204746716454
"pdf",TRUE,"p256","d077","s3",5,31.06900768,0.08322878199,-7.353199691,1.856790637,15,18.455163,7,1960,1933.95856,1984.612655,0.974476583693859
"pdf",TRUE,"p256","d005","s3",6,30.5953308,0.08051555526,-3.729282578,1.840493031,15,24.492434,7,1943,1924.941609,1953.690745,0.985284704821591
"pdf",TRUE,"p256","d007","s3",7,26.87552804,0.06087373354,-8.041466992,1.70855246,11,24.680616,7,2028,1987.106684,1987.106684,1
"pdf",TRUE,"p256","d067","s3",8,24.73388004,0.05088957365,-4.638728117,1.629045038,10,18.12454,4,1953,1953.681364,1967.857475,0.99279616985473
"pdf",TRUE,"p256","d011","s3",9,29.81992863,0.07617797814,-6.171471516,1.813580113,14,55.939696,7,2045,1947.600481,1975.654759,0.985800009909525
"pdf",TRUE,"p256","d051","s3",10,33.55862138,0.09828598937,-4.807216683,1.9407655,18,34.689968,9,2010,1926.11932,1956.655179,0.98439384755795
"pdf",TRUE,"p256","d060","s3",11,34.43021452,0.1038757225,-7.673985978,1.969532142,18,20.018349,10,1984,1949.657241,1987.309099,0.981053849137537
"pdf",TRUE,"p256","d028","s3",12,25.23106779,0.05312205266,-2.611692883,1.647756249,10,19.154976,4,2004,1938.721404,1956.265865,0.991031658163703
"pdf",TRUE,"p256","d139","s3",13,21.37567192,0.03714648979,2.912239313,1.498192897,6,23.519586,1,1912,1924.487536,1941.57464,0.991199357651272
"pdf",TRUE,"p256","d119","s3",14,32.12164818,0.08943140758,-10.23243075,1.89263377,16,15.456964,9,1976,1971.953262,2008.216034,0.981942793312047
"pdf",TRUE,"p256","d090","s3",15,33.06869388,0.09521667937,-7.814393041,1.924455787,17,19.476023,10,1831,1968.999523,1989.946178,0.989473758018394
"pdf",TRUE,"p256","d147","s3",16,23.53262225,0.0457072036,-5.879481893,1.583163135,8,26.794404,2,1937,1935.345904,1975.045066,0.979899617136129
"pdf",TRUE,"p256","d068","s3",17,28.66891662,0.06997620111,-2.15136236,1.773073951,13,27.516106,5,1893,1906.815363,1944.593162,0.98057290350587
"pdf",TRUE,"p256","d065","s3",18,28.21729628,0.06761983934,-0.3461938899,1.756991857,13,36.227146,6,1986,1911.293329,1924.416922,0.993180483475295
"pdf",TRUE,"p256","d001","s3",19,24.69325777,0.05070944167,-1.711637833,1.627509204,10,23.45542,3,1894,1923.744688,1949.348718,0.986865341350382
"pdf",TRUE,"p256","d106","s3",20,30.73841958,0.08133008529,-2.877003879,1.845427493,15,25.418005,6,1969,1899.428509,1944.729102,0.976705962309397
"pdf",TRUE,"p256","d008","s3",21,35.59681665,0.1116176129,-11.27908286,2.007554253,19,26.822939,11,1924,1967.994003,2020.856349,0.973841611242601
"pdf",TRUE,"p256","d027","s3",22,31.40850684,0.08520314336,-4.392339465,1.868406575,16,27.776666,6,1782,1896.144802,1958.032929,0.968392703675516
"pdf",TRUE,"p256","d101","s3",23,22.50181685,0.04149731517,1.809113219,1.542989612,8,20.505904,2,1937,1920.964103,1934.506951,0.992999328333765
"pdf",TRUE,"p256","d003","s3",24,35.5058922,0.1110034792,-6.965176752,2.004610098,19,28.624037,11,2094,1949.466843,1975.83375,0.986655300831864
"pdf",TRUE,"p256","d080","s3",25,24.3081905,0.04901893584,-6.040662041,1.612896845,9,26.82185,3,1996,1945.190848,1975.55503,0.984630050016881
"pdf",TRUE,"p256","d099","s3",26,34.09343189,0.1016961912,-2.273461659,1.958453955,18,22.535406,9,1891,1896.938009,1920.22977,0.98787032605999
"pdf",TRUE,"p256","d013","s3",27,29.76194667,0.07585880246,-4.883384214,1.811555741,14,44.687026,7,2011,1942.352705,1966.055942,0.987943762690757
